"","Respondent.ID","Start_Date","Age","Gender","Continent","Highest_Education","SES","Social_media_used_most","Hours_use","Seen_vaccines_post","SM_influence","Trust_most","MMR_autism","Disease_rare","Parents_decide","Neurological_problems","Handle_multiple","CDC_not_trustworthy","Follow_recommendation","Vaccine_risk","Measles_efficacy","Avoid_death","Data_publicity","Protect_immunocompromised"
"2328",10162509963,"8/15/18 10:15","18-24","Female","North America, United States","Professional_Degree","Middle Class","Instagram","0-2","No","No_influence","Doctors","False","False","True","False","False","False","True","Unsure","Unsure","Unsure","Unsure","True"
"2329",10162507296,"8/15/18 10:13","25-34","Female","North America, United States","Associate_Degree","Middle Class","Facebook","3-4","Yes","Influenced_worse","Family","False","True","True","True","True","True","False","Unsure","False","False","True","False"
"2330",10162506496,"8/15/18 10:13","18-24","Male","North America, Other","Associate_Degree","Middle Class","Instagram","3-4","No","No_influence","Doctors","False","False","True","False","False","True","True","True","True","True","True","True"
"2331",10162503640,"8/15/18 10:12","25-34","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Internet","True","False","True","True","True","True","False","False","False","False","True","False"
"2332",10162496800,"8/15/18 10:09","25-34","Female","North America, United States","Associate_Degree","Middle Class","Instagram","3-4","Yes","No_influence","Doctors","False","False","Unsure","Unsure","False","False","True","Unsure","Unsure","Unsure","Unsure","Unsure"
"2333",10162488670,"8/15/18 10:05","18-24","Male","North America, United States","High_school","Middle Class","Instagram","0-2","Yes","No_influence","Doctors","False","True","False","True","False","False","True","True","False","True","False","False"
"2334",10162484451,"8/15/18 10:03","25-34","Female","North America, United States","Bachelor_Degree","Middle Class","Instagram","9+","No","Not_seen","Doctors","False","False","True","Unsure","True","False","True","True","True","True","True","True"
"2335",10162480058,"8/15/18 10:01","18-24","Female","North America, Other","High_school","Middle Class","Instagram","3-4","Yes","Influenced_better","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"2336",10162478565,"8/15/18 10:00","35-44","Female","North America, United States","Master_Degree","Upper Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"2337",10162475935,"8/15/18 9:58","25-34","Female","North America, United States","Associate_Degree","Middle Class","Facebook","3-4","Yes","Influenced_worse","Internet","True","Unsure","True","True","True","True","False","Unsure","False","False","Unsure","False"
"2338",10162475127,"8/15/18 9:58","55-64","Male","North America, United States","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","Influenced_worse","Doctors","Unsure","False","True","Unsure","Unsure","Unsure","True","Unsure","Unsure","Unsure","Unsure","Unsure"
"2339",10162474357,"8/15/18 9:58","45-54","Female","North America, United States","Professional_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"2340",10162473975,"8/15/18 9:56","45-54","Female","North America, Other","Bachelor_Degree","Middle Class","Other (please specify)","0-2","No","Not_seen","Doctors","False","False","True","False","Unsure","False","True","True","True","True","Unsure","True"
"2341",10162473172,"8/15/18 9:57","25-34","Female","North America, United States","High_school","Lower Class","Facebook","3-4","Yes","No_influence","Family","False","True","True","True","True","True","False","False","False","False","False","False"
"2342",10162472845,"8/15/18 9:57","35-44","Male","North America, United States","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","Unsure","False","Unsure","Unsure","Unsure","Unsure","True","Unsure","Unsure","Unsure","Unsure","Unsure"
"2343",10162471601,"8/15/18 9:56","18-24","Female","North America, Other","High_school","Lower Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"2344",10162470661,"8/15/18 9:56","25-34","Female","North America, United States","High_school","Middle Class","Instagram","3-4","Yes","Influenced_worse","Internet","True","True","True","True","True","True","False","False","False","False","False","False"
"2345",10162465237,"8/15/18 9:53","25-34","Male","North America, United States","Associate_Degree","Middle Class","Instagram","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","Unsure","True","True","Unsure","True"
"2346",10162464081,"8/15/18 9:53","25-34","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","Unsure","False","True","Unsure","False","Unsure","True","True","True","True","Unsure","True"
"2347",10162461989,"8/15/18 9:52","18-24","Female","North America, United States","High_school","Upper Class","Instagram","0-2","No","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"2348",10162461607,"8/15/18 9:52","18-24","Male","North America, Other","High_school","Middle Class","Instagram","3-4","Yes","No_influence","Doctors","False","False","False","False","False","True","True","True","True","True","True","True"
"2349",10162459693,"8/15/18 9:51","55-64","Female","North America, United States","High_school","Lower Class","Facebook","9+","Yes","No_influence","Doctors","False","False","Unsure","False","False","False","True","True","True","True","True","True"
"2350",10162459454,"8/15/18 9:51","25-34","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","Unsure","False","False","False","True","True","Unsure","True","True","True"
"2351",10162458135,"8/15/18 9:50","25-34","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","Unsure","False","False","False","True","True","Unsure","Unsure","Unsure","Unsure"
"2352",10162454992,"8/15/18 9:49","35-44","Female","North America, United States","Bachelor_Degree","Lower Class","Facebook","0-2","Yes","No_influence","Internet","Unsure","True","True","True","True","True","False","False","False","False","False","False"
"2353",10162453985,"8/15/18 9:48","45-54","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Family","True","True","True","True","True","True","False","False","False","False","True","False"
"2354",10162452887,"8/15/18 9:48","45-54","Male","North America, Other","High_school","Middle Class","Facebook","3-4","Yes","Influenced_worse","Doctors","Unsure","False","True","Unsure","True","True","True","Unsure","True","True","Unsure","True"
"2355",10162447586,"8/15/18 9:45","45-54","Female","North America, Other","Master_Degree","Middle Class","Twitter","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"2356",10162444338,"8/15/18 9:44","25-34","Female","North America, United States","Professional_Degree","Middle Class","Instagram","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"2357",10162443836,"8/15/18 9:43","18-24","Male","North America, Other","High_school","Middle Class","Instagram","3-4","No","Not_seen","Doctors","Unsure","False","Unsure","True","False","True","True","True","True","True","Unsure","True"
"2358",10162442635,"8/15/18 9:41","45-54","Male","North America, United States","Master_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","True","False","False","False","True","True","True","True","True","True"
"2359",10162440261,"8/15/18 9:41","55-64","Female","North America, United States","Professional_Degree","Upper Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"2360",10162440091,"8/15/18 9:42","18-24","Male","North America, Other","Bachelor_Degree","Middle Class","Instagram","5-6","No","No_influence","Doctors","False","False","False","False","False","Unsure","True","Unsure","True","Unsure","True","True"
"2361",10162439165,"8/15/18 9:41","35-44","Female","North America, Other","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","Unsure","Unsure","True","True","True","True","Unsure","True"
"2362",10162438914,"8/15/18 9:41","25-34","Female","North America, United States","Bachelor_Degree","Middle Class","Instagram","9+","Yes","No_influence","Doctors","False","False","False","Unsure","False","False","True","Unsure","True","True","True","True"
"2363",10162431561,"8/15/18 9:37","45-54","Female","North America, United States","High_school","Middle Class","Facebook","0-2","Yes","Influenced_worse","Internet","True","True","True","True","True","True","False","False","Unsure","False","Unsure","False"
"2364",10162429562,"8/15/18 9:35","18-24","Female","North America, United States","High_school","Middle Class","Other (please specify)","3-4","Yes","No_influence","Doctors","Unsure","False","True","False","False","False","True","True","Unsure","True","True","False"
"2365",10162425889,"8/15/18 9:34","45-54","Male","North America, Other","High_school","Middle Class","Facebook","3-4","No","Not_seen","Doctors","Unsure","False","False","True","Unsure","Unsure","Unsure","True","Unsure","Unsure","Unsure","Unsure"
"2366",10162423245,"8/15/18 9:33","35-44","Female","North America, United States","Master_Degree","Middle Class","Facebook","5-6","Yes","No_influence","Doctors","False","False","True","True","True","True","False","True","True","Unsure","Unsure","True"
"2367",10162422977,"8/15/18 9:33","45-54","Male","North America, United States","Associate_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","True","False","False","False","True","Unsure","True","True","True","True"
"2368",10162414824,"8/15/18 9:29","18-24","Male","North America, Other","High_school","Middle Class","Facebook","0-2","Yes","Influenced_better","Doctors","Unsure","False","False","Unsure","Unsure","False","True","True","Unsure","False","True","Unsure"
"2369",10162413954,"8/15/18 9:29","18-24","Female","North America, United States","High_school","Middle Class","Instagram","3-4","No","Not_seen","Doctors","False","False","False","False","False","True","True","True","True","True","True","True"
"2370",10162412100,"8/15/18 9:27","65+","Female","North America, United States","Associate_Degree","Middle Class","Facebook","3-4","Yes","Influenced_worse","Peers/Friends","True","False","True","True","True","True","Unsure","Unsure","Unsure","Unsure","True","False"
